employee_id,system 32,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,FT/PT
23335,Sales & Marketing,region_7,Master's & above,m,sourcing,1,35,5,3,1,0,52,FT
16037,R&D,region_26,Bachelor's,m,sourcing,1,31,4,4,0,0,83,FT
50655,Procurement,region_1,Bachelor's,m,sourcing,3,25,3,2,0,0,68,FT
61458,Operations,region_24,Bachelor's,m,other,1,30,4,2,1,0,61,FT
56911,Finance,region_2,Bachelor's,f,other,1,40,2,3,0,0,58,FT
71793,Operations,region_11,Bachelor's,f,sourcing,1,27,2,4,1,0,58,FT
24713,Technology,region_22,Bachelor's,m,sourcing,3,26,4,3,1,0,76,FT
52946,Sales & Marketing,region_2,Bachelor's,f,other,1,24,3,3,0,0,61,FT
55479,Technology,region_4,Master's & above,m,other,1,47,1,14,0,0,79,FT
74619,Finance,region_2,Master's & above,m,other,1,57,3,14,0,0,56,FT
25861,Sales & Marketing,region_31,Bachelor's,f,other,1,28,3,3,0,0,49,FT
33727,Procurement,region_4,Master's & above,f,other,1,37,3,3,0,0,67,FT
24503,Operations,region_25,Master's & above,m,other,1,34,5,9,0,0,61,FT
39178,Operations,region_7,Bachelor's,m,other,2,33,2,4,1,0,53,FT
40020,Procurement,region_22,Bachelor's,f,other,2,28,,1,0,0,69,FT
8134,Operations,region_2,Master's & above,f,other,1,43,3,4,0,0,62,FT
59916,Analytics,region_7,Bachelor's,m,sourcing,2,32,5,6,1,0,87,FT
4314,Technology,region_33,Master's & above,m,other,1,48,3,5,0,0,81,FT
70107,Procurement,region_7,Bachelor's,m,sourcing,1,31,3,7,0,0,71,FT
62055,Sales & Marketing,region_1,Master's & above,m,sourcing,1,30,3,4,1,0,51,FT
60204,Sales & Marketing,region_16,Bachelor's,m,other,1,43,3,13,1,0,50,FT
26282,Operations,region_22,Master's & above,f,referred,1,36,4,8,0,0,60,FT
12043,Legal,region_2,Master's & above,m,sourcing,1,52,4,16,0,0,60,FT
29730,Technology,region_2,Bachelor's,m,sourcing,1,51,3,3,0,0,76,FT
25026,Procurement,region_7,Master's & above,f,other,1,42,3,3,0,0,82,FT
35090,Analytics,region_28,Bachelor's,m,sourcing,2,37,5,6,1,0,84,FT
62567,Sales & Marketing,region_27,Master's & above,m,other,1,36,5,9,0,0,51,FT
23182,Finance,region_2,Bachelor's,m,other,1,33,5,9,0,0,62,FT
10408,Operations,region_23,Bachelor's,m,sourcing,1,34,5,9,0,0,54,FT
43523,Operations,region_16,Master's & above,m,other,1,44,3,12,0,0,63,FT
39096,Sales & Marketing,region_7,Bachelor's,m,other,1,43,5,5,0,0,49,FT
46281,Procurement,region_4,Bachelor's,f,other,1,26,,1,0,0,67,FT
30610,Technology,region_2,Bachelor's,f,referred,1,31,4,4,0,0,85,FT
20598,Sales & Marketing,region_31,Bachelor's,m,other,1,28,5,2,0,0,53,FT
52230,HR,region_2,Bachelor's,f,sourcing,1,32,5,6,1,0,48,FT
45827,Analytics,region_28,Bachelor's,m,sourcing,1,40,3,6,1,0,87,FT
75324,Procurement,region_7,Bachelor's,m,other,1,42,3,11,0,0,72,FT
26469,Operations,region_11,Bachelor's,m,sourcing,2,29,4,5,0,0,57,FT
56919,Sales & Marketing,region_7,Bachelor's,m,other,4,39,1,10,0,0,55,FT
64593,Analytics,region_2,Bachelor's,m,other,2,35,2,8,0,0,89,FT
17011,Procurement,region_2,Master's & above,m,sourcing,5,43,3,11,0,0,65,FT
28689,Procurement,region_13,Master's & above,m,other,1,55,1,25,0,0,67,FT
65366,Technology,region_2,Master's & above,f,referred,1,55,1,19,0,0,80,FT
37796,Technology,region_26,Bachelor's,m,sourcing,1,37,2,4,0,0,76,FT
25277,Operations,region_19,Bachelor's,m,other,1,33,4,7,1,0,66,FT
10371,Procurement,region_7,Master's & above,m,other,1,31,3,2,0,0,71,FT
63239,Procurement,region_28,Bachelor's,m,other,3,29,,1,1,0,66,FT
58179,Procurement,region_7,Bachelor's,m,other,1,29,3,5,0,0,72,PT
2421,Technology,region_13,Bachelor's,f,other,1,27,3,2,0,0,79,PT
68632,Sales & Marketing,region_23,Bachelor's,m,sourcing,1,38,1,11,0,0,52,PT
30591,Sales & Marketing,region_6,Bachelor's,m,other,1,31,1,4,1,0,45,PT
57907,Sales & Marketing,region_15,Bachelor's,m,other,1,30,3,6,1,0,49,PT
56398,Technology,region_27,Below Secondary,m,sourcing,2,23,,1,1,0,85,PT
27010,Sales & Marketing,region_7,Bachelor's,f,other,1,28,5,5,1,0,54,PT
58890,Operations,region_7,Bachelor's,m,other,1,31,5,6,1,0,64,PT
41427,Sales & Marketing,region_23,Bachelor's,m,other,1,32,1,5,0,0,52,PT
41220,Operations,region_2,Master's & above,f,sourcing,1,58,3,2,1,0,62,PT
39885,Operations,region_2,Bachelor's,m,sourcing,1,36,3,9,0,0,55,PT
15665,Operations,region_28,Bachelor's,f,sourcing,1,29,3,6,0,0,59,PT
27777,Technology,region_7,Bachelor's,m,sourcing,1,28,3,5,1,0,83,PT
54969,Sales & Marketing,region_4,Master's & above,m,other,1,38,3,5,0,0,51,PT
30003,Finance,region_25,Master's & above,m,other,1,33,5,6,0,0,60,PT
33121,Analytics,region_28,Bachelor's,m,other,2,29,3,2,0,0,85,PT
50090,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,29,5,2,1,0,45,PT
22846,Operations,region_22,Master's & above,f,sourcing,1,33,3,7,0,0,61,PT
78033,HR,region_2,Master's & above,f,other,1,50,1,16,0,0,49,PT
69593,HR,region_2,Bachelor's,m,other,1,38,2,7,0,0,53,PT
27867,Procurement,region_27,Bachelor's,f,sourcing,1,41,4,4,1,0,71,PT
63223,Analytics,region_27,,m,sourcing,1,30,5,6,1,0,87,PT
15734,Operations,region_15,Bachelor's,m,sourcing,1,35,2,5,0,0,60,PT
54660,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,30,2,3,0,0,47,PT
72743,Analytics,region_6,Bachelor's,m,sourcing,1,34,5,5,1,0,86,PT
41422,Operations,region_22,Master's & above,m,referred,1,37,4,3,0,0,63,PT
2675,Technology,region_15,Bachelor's,m,other,3,48,3,7,0,0,82,PT
28156,Analytics,region_4,Bachelor's,m,sourcing,1,35,4,4,0,0,87,PT
75657,Analytics,region_31,Bachelor's,m,sourcing,1,27,5,4,1,0,89,PT
75336,Sales & Marketing,region_2,,m,other,1,23,,1,0,0,49,PT
31750,Finance,region_7,Bachelor's,f,sourcing,1,29,4,4,0,0,58,PT
48089,Sales & Marketing,region_22,Bachelor's,f,other,1,26,3,3,0,0,51,PT
50448,Operations,region_29,Master's & above,f,other,1,36,3,3,0,0,59,PT
31370,Analytics,region_7,,m,other,2,25,,1,1,0,85,PT
48934,Procurement,region_5,Bachelor's,f,sourcing,1,34,5,4,0,0,67,PT
45755,Operations,region_12,Bachelor's,f,other,1,27,5,5,1,0,62,PT
53286,Procurement,region_2,Bachelor's,f,sourcing,1,39,4,5,0,0,67,PT
43388,Operations,region_8,Bachelor's,m,other,1,28,3,8,0,0,59,PT
62061,Operations,region_12,Bachelor's,f,other,1,37,3,12,0,0,60,PT
33073,Sales & Marketing,region_2,Master's & above,m,other,2,55,3,4,0,0,50,PT
23899,Finance,region_2,Bachelor's,f,other,1,34,4,7,0,0,57,PT
18783,Legal,region_2,Bachelor's,m,other,1,38,5,7,0,0,60,PT
46776,Technology,region_22,Bachelor's,m,other,1,26,4,2,0,0,79,PT
49209,Procurement,region_22,Bachelor's,f,other,1,28,5,3,1,0,74,PT
9468,Operations,region_3,Bachelor's,f,other,1,31,5,4,1,0,61,PT
70405,Operations,region_2,Bachelor's,m,sourcing,2,30,3,7,1,0,60,FT
25543,Operations,region_15,Master's & above,f,other,1,44,1,2,0,0,63,FT
9984,Analytics,region_22,Bachelor's,f,other,1,27,,1,1,0,84,FT
12664,Analytics,region_31,Bachelor's,m,other,1,30,2,3,0,0,86,FT
8910,Finance,region_2,Bachelor's,m,other,3,39,5,8,1,0,63,FT
39010,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,36,3,8,0,0,50,FT
23415,Operations,region_22,Bachelor's,m,sourcing,1,27,4,5,0,0,63,FT
36942,Sales & Marketing,region_31,Master's & above,m,sourcing,2,33,1,8,0,0,52,FT
19662,HR,region_2,Master's & above,m,other,1,31,1,7,0,0,47,FT
23153,Technology,region_7,Bachelor's,f,other,2,30,3,5,1,0,76,FT
39506,Operations,region_4,Bachelor's,m,other,1,26,3,3,1,0,56,FT
45012,Operations,region_22,Master's & above,m,other,1,32,5,6,0,0,71,FT
59072,Sales & Marketing,region_4,Bachelor's,m,other,2,29,1,6,0,0,50,FT
77464,Finance,region_7,Below Secondary,m,other,1,24,,1,1,0,64,FT
26828,Legal,region_31,Bachelor's,m,sourcing,1,29,3,3,0,0,56,FT
54382,Operations,region_15,Bachelor's,m,referred,1,38,5,5,1,0,57,FT
31337,Sales & Marketing,region_2,Master's & above,m,sourcing,1,47,4,15,0,0,49,FT
65642,Analytics,region_2,Bachelor's,m,sourcing,1,45,3,4,0,0,85,FT
76595,Sales & Marketing,region_2,Bachelor's,f,other,1,39,2,6,0,0,52,FT
9623,Analytics,region_15,Master's & above,m,other,2,29,1,3,0,0,83,FT
21014,Sales & Marketing,region_29,Bachelor's,m,other,1,29,,1,0,0,45,FT
20731,Operations,region_2,Master's & above,m,other,1,42,2,7,0,0,58,FT
5297,Procurement,region_13,Bachelor's,m,sourcing,2,29,3,3,0,0,73,FT
47071,Sales & Marketing,region_2,Master's & above,f,other,1,31,5,5,1,0,54,FT
62549,Sales & Marketing,region_29,Bachelor's,m,other,1,27,5,2,1,0,47,FT
63547,Analytics,region_22,Bachelor's,m,sourcing,1,38,1,4,0,0,85,FT
41014,Sales & Marketing,region_2,Bachelor's,m,other,1,37,5,4,1,0,45,FT
75432,Operations,region_33,Bachelor's,m,other,1,29,,1,0,0,56,FT
61717,Sales & Marketing,region_16,Bachelor's,m,other,2,53,1,5,1,0,48,FT
17948,Operations,region_12,Bachelor's,f,other,2,30,3,7,0,0,62,FT
59855,Sales & Marketing,region_2,,m,other,1,48,5,9,1,0,49,FT
5804,Operations,region_22,Bachelor's,m,sourcing,1,25,,1,1,0,58,FT
44211,Procurement,region_15,Bachelor's,m,other,1,42,4,5,1,0,61,FT
76723,Finance,region_2,Below Secondary,m,other,1,23,4,2,0,0,63,FT
28072,Sales & Marketing,region_26,Bachelor's,m,sourcing,2,29,3,7,0,0,47,FT
21161,Analytics,region_31,Bachelor's,m,other,2,29,3,1,0,0,84,FT
16484,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,29,4,5,0,0,50,FT
14489,Sales & Marketing,region_26,Bachelor's,m,sourcing,4,31,1,4,0,0,49,FT
31040,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,34,3,7,0,0,52,FT
64267,Operations,region_12,Bachelor's,f,sourcing,1,31,3,4,0,0,64,FT
66841,Operations,region_22,Master's & above,f,sourcing,2,41,5,7,0,0,62,FT
23262,Procurement,region_25,Master's & above,m,sourcing,3,36,3,4,0,0,68,FT
49049,Procurement,region_7,Master's & above,f,other,1,41,4,2,1,1,67,FT
1193,HR,region_2,Bachelor's,m,sourcing,1,36,3,5,1,0,53,FT
67181,Operations,region_4,Bachelor's,f,sourcing,1,27,4,3,1,0,61,FT
11129,Technology,region_7,Bachelor's,m,other,2,38,4,9,0,0,83,FT
57172,Sales & Marketing,region_23,Bachelor's,m,sourcing,1,41,5,7,1,0,47,FT
57614,Sales & Marketing,region_2,Bachelor's,m,other,1,55,5,18,0,0,49,FT
39655,Procurement,region_17,Bachelor's,f,sourcing,1,28,,1,0,0,71,FT
71629,Procurement,region_2,Master's & above,m,other,1,36,3,3,1,0,67,FT
26420,Sales & Marketing,region_22,Bachelor's,m,other,1,23,,1,0,0,53,FT
18555,Sales & Marketing,region_22,Bachelor's,f,other,1,29,5,3,1,0,49,FT
1430,Operations,region_31,Bachelor's,f,other,1,33,3,8,1,0,57,FT
67406,Operations,region_13,Bachelor's,m,other,1,33,3,3,0,0,58,FT
8087,Finance,region_7,Bachelor's,m,sourcing,1,33,3,9,0,0,63,FT
28949,Operations,region_15,Bachelor's,f,other,1,29,4,1,0,0,61,FT
75801,Procurement,region_12,Bachelor's,f,other,1,34,3,8,0,0,72,FT
13479,Sales & Marketing,region_2,,m,other,1,38,4,3,1,0,48,FT
75215,HR,region_2,Master's & above,m,sourcing,1,42,3,6,1,0,49,FT
10499,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,34,1,3,0,0,48,FT
37133,Sales & Marketing,region_23,Bachelor's,m,other,1,36,1,9,0,0,49,FT
47327,Sales & Marketing,region_4,Bachelor's,f,other,1,33,5,3,0,0,52,FT
69428,Sales & Marketing,region_3,Bachelor's,m,sourcing,1,31,5,4,1,0,47,FT
28183,Legal,region_13,Bachelor's,m,other,1,32,,1,0,0,59,FT
73038,Operations,region_30,Bachelor's,m,other,1,29,1,3,0,0,60,FT
55385,Analytics,region_2,Master's & above,m,sourcing,1,48,3,6,0,0,81,FT
22610,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,35,4,7,0,0,44,FT
74536,Legal,region_2,Bachelor's,m,referred,1,30,5,2,1,0,62,FT
70614,Operations,region_23,Bachelor's,f,other,1,36,5,2,1,0,61,FT
16269,Technology,region_23,Bachelor's,m,other,1,32,5,3,1,0,76,FT
74231,Operations,region_2,,f,sourcing,1,29,3,2,0,0,59,FT
29916,Technology,region_22,Bachelor's,m,other,2,39,3,10,0,0,77,FT
60106,Analytics,region_5,Master's & above,m,other,1,37,3,12,0,0,87,FT
10805,Sales & Marketing,region_9,Bachelor's,m,sourcing,1,27,,1,0,0,49,FT
39877,Technology,region_13,Below Secondary,m,sourcing,2,23,5,2,0,0,92,FT
67411,Procurement,region_2,Master's & above,f,other,1,48,4,7,1,0,70,FT
23780,Technology,region_22,Bachelor's,m,sourcing,1,29,2,3,0,0,80,FT
27350,Sales & Marketing,region_30,Master's & above,m,other,2,37,3,9,0,0,50,FT
61446,Procurement,region_28,Master's & above,m,sourcing,1,32,3,5,0,0,67,FT
6390,Technology,region_2,Master's & above,m,other,2,35,3,3,1,0,77,FT
66581,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,25,5,2,1,0,45,PT
73436,Sales & Marketing,region_26,Master's & above,m,sourcing,1,39,5,2,0,0,49,PT
8930,Procurement,region_17,Bachelor's,f,other,1,43,4,8,0,0,69,PT
26752,Analytics,region_15,Bachelor's,m,sourcing,1,38,5,8,0,0,82,PT
69144,Operations,region_7,Bachelor's,f,other,1,36,5,4,1,0,57,PT
38446,Procurement,region_15,Bachelor's,f,other,1,33,4,4,1,0,65,PT
24846,Analytics,region_32,Bachelor's,m,other,1,27,,1,0,0,90,PT
45272,Analytics,region_28,Master's & above,m,sourcing,1,38,3,5,0,0,85,PT
48207,Operations,region_13,Bachelor's,m,sourcing,1,43,2,4,0,0,58,PT
26545,Technology,region_26,Bachelor's,m,referred,1,26,5,3,1,0,73,PT
4132,Finance,region_8,Bachelor's,m,other,1,30,2,5,1,1,95,PT
7552,Sales & Marketing,region_2,,m,other,2,30,,1,0,0,46,PT
71550,Procurement,region_22,Master's & above,m,sourcing,1,54,4,2,1,1,69,PT
72489,Technology,region_2,Master's & above,m,other,1,47,4,10,0,0,79,PT
52251,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,40,3,10,1,0,51,PT
36245,Technology,region_13,Master's & above,f,referred,1,38,4,9,0,0,79,PT
56427,Sales & Marketing,region_22,Bachelor's,f,other,2,26,3,2,0,0,48,PT
71312,Operations,region_2,Bachelor's,f,other,1,55,4,19,0,0,57,PT
23916,HR,region_31,Bachelor's,f,other,1,30,,1,0,0,53,PT
74907,Finance,region_7,Bachelor's,m,other,1,27,4,5,0,0,66,PT
32370,Technology,region_7,Master's & above,m,sourcing,1,37,5,7,1,0,77,PT
14199,Technology,region_28,Bachelor's,m,other,2,28,1,3,0,0,78,PT
74813,Operations,region_26,Master's & above,m,other,1,39,3,12,0,0,60,PT
35651,Procurement,region_11,Bachelor's,m,other,1,37,3,10,0,0,66,PT
35191,Analytics,region_2,Master's & above,m,other,1,37,5,12,0,0,85,PT
26221,Finance,region_2,Bachelor's,f,other,1,50,4,15,0,0,65,PT
72383,Operations,region_22,Master's & above,f,other,1,34,3,10,0,0,62,PT
61002,Operations,region_22,Bachelor's,m,sourcing,2,24,5,3,0,0,59,PT
77106,Operations,region_7,Bachelor's,m,other,1,42,3,12,1,0,60,PT
58042,Finance,region_31,Master's & above,m,other,1,32,1,5,0,0,58,PT
63899,R&D,region_22,,m,other,1,29,5,2,1,0,87,PT
55111,Procurement,region_2,Bachelor's,m,other,1,59,3,19,0,0,69,PT
69350,Sales & Marketing,region_28,Master's & above,m,other,2,34,4,5,1,0,50,PT
70747,Operations,region_13,Bachelor's,f,other,1,45,5,15,1,0,61,PT
3976,Sales & Marketing,region_9,Master's & above,m,other,2,33,1,6,0,0,46,PT
3629,Operations,region_32,,f,other,1,29,4,2,0,0,60,PT
44650,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,29,1,3,1,0,52,PT
32144,Operations,region_26,Bachelor's,m,sourcing,1,29,2,2,0,0,55,PT
22870,Technology,region_7,Bachelor's,f,sourcing,1,28,3,4,0,0,81,PT
28129,Technology,region_2,Bachelor's,f,sourcing,2,26,3,4,0,0,73,PT
26019,Procurement,region_2,Bachelor's,m,other,1,30,3,3,0,0,68,PT
40053,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,35,3,5,1,0,54,PT
39193,Operations,region_22,Bachelor's,m,referred,1,32,5,6,0,0,61,PT
27332,Legal,region_22,Bachelor's,f,sourcing,1,28,1,2,0,0,57,PT
5063,Operations,region_2,Bachelor's,f,sourcing,1,45,4,7,0,0,64,PT
29690,Operations,region_26,Master's & above,m,other,1,32,2,7,0,0,58,FT
22477,Sales & Marketing,region_22,Master's & above,f,sourcing,1,33,1,10,0,0,49,FT
46833,Analytics,region_22,Bachelor's,m,sourcing,1,41,1,8,0,0,86,FT
38845,Sales & Marketing,region_2,,m,other,1,31,3,4,0,0,50,FT
21069,Sales & Marketing,region_22,Bachelor's,m,other,2,32,1,4,0,0,47,FT
70956,Operations,region_2,Bachelor's,f,other,1,55,5,9,1,0,59,FT
72513,Analytics,region_25,Bachelor's,f,sourcing,2,29,4,8,0,0,82,FT
72792,Analytics,region_2,Bachelor's,m,other,1,26,4,4,1,0,85,FT
7055,Sales & Marketing,region_7,,m,sourcing,1,23,,1,0,0,58,FT
1283,Procurement,region_24,Bachelor's,m,other,1,31,3,3,0,0,68,FT
10809,Sales & Marketing,region_22,Master's & above,m,sourcing,1,37,1,4,0,0,48,FT
55845,Sales & Marketing,region_26,Bachelor's,m,other,1,44,5,14,1,0,50,FT
19823,Analytics,region_22,Master's & above,m,other,2,43,3,9,0,0,82,FT
57972,Sales & Marketing,region_2,,m,sourcing,2,22,,1,0,0,52,FT
39886,Procurement,region_15,Bachelor's,m,sourcing,1,35,1,9,0,0,71,FT
34845,Procurement,region_26,Master's & above,f,other,1,60,4,22,0,0,75,FT
620,Technology,region_7,Master's & above,m,other,1,32,5,6,1,0,83,FT
3694,HR,region_26,Bachelor's,m,other,1,28,5,3,1,0,53,FT
13092,Sales & Marketing,region_1,Master's & above,m,sourcing,1,38,5,5,1,0,50,FT
51912,HR,region_2,Master's & above,f,sourcing,1,55,4,23,1,0,51,FT
35592,Sales & Marketing,region_2,,m,other,1,44,1,4,0,0,50,FT
19179,Sales & Marketing,region_15,Bachelor's,f,other,1,31,5,2,1,0,48,FT
62627,Technology,region_10,Master's & above,m,other,1,33,3,5,1,0,78,FT
5565,Operations,region_2,Bachelor's,m,other,2,34,2,6,1,0,61,FT
75511,Technology,region_2,Bachelor's,m,other,1,26,3,3,0,0,80,FT
27791,Procurement,region_29,Bachelor's,m,other,1,36,3,10,1,0,71,FT
55234,Technology,region_22,Bachelor's,m,sourcing,1,29,3,5,1,0,72,FT
51314,Sales & Marketing,region_7,Bachelor's,m,other,1,34,3,3,0,0,45,FT
4227,Operations,region_4,Master's & above,m,sourcing,1,47,4,7,0,0,66,FT
22105,Sales & Marketing,region_6,Bachelor's,f,other,1,26,5,4,1,0,48,FT
75143,Procurement,region_11,Bachelor's,m,sourcing,1,40,2,6,1,0,71,FT
24519,Finance,region_22,Bachelor's,f,other,1,23,,1,0,0,58,FT
44045,Operations,region_22,Bachelor's,f,sourcing,2,55,5,14,0,0,59,FT
49999,Sales & Marketing,region_3,Master's & above,m,other,1,35,1,5,1,0,53,FT
46673,Sales & Marketing,region_4,Bachelor's,m,other,3,26,3,3,0,0,49,FT
26384,Analytics,region_7,Bachelor's,m,other,2,31,3,6,0,0,82,FT
24232,Technology,region_15,Bachelor's,f,sourcing,3,34,4,7,0,0,77,FT
25001,HR,region_16,Below Secondary,f,sourcing,1,24,4,1,0,0,49,FT
44326,Technology,region_21,Bachelor's,m,other,1,27,1,5,1,0,79,FT
76171,Analytics,region_31,Master's & above,m,other,2,36,5,7,0,0,93,FT
57576,Operations,region_2,Bachelor's,m,sourcing,2,50,3,14,0,0,59,FT
6504,Sales & Marketing,region_22,Master's & above,m,sourcing,2,32,3,8,0,0,51,FT
73092,Analytics,region_32,Bachelor's,m,sourcing,2,34,3,6,1,0,86,FT
50739,HR,region_27,Master's & above,f,other,1,33,3,5,0,0,48,FT
69936,Sales & Marketing,region_15,Bachelor's,m,other,1,33,5,3,1,0,48,FT
64531,Sales & Marketing,region_3,Bachelor's,m,sourcing,1,35,2,4,1,0,43,FT
59602,Procurement,region_27,Master's & above,m,other,1,40,5,13,1,0,73,FT
69235,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,41,3,12,1,0,46,FT
73108,Sales & Marketing,region_29,Bachelor's,m,sourcing,1,27,4,3,1,0,61,FT
60363,HR,region_2,Master's & above,f,referred,1,54,5,14,1,0,46,FT
37558,Operations,region_3,Master's & above,m,other,1,34,3,4,0,0,55,FT
50111,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,51,3,6,1,1,49,FT
5629,Legal,region_26,Bachelor's,m,other,1,35,4,3,0,0,59,FT
45361,Finance,region_2,Bachelor's,m,other,2,29,5,3,0,0,60,FT
25330,Procurement,region_2,Master's & above,f,sourcing,2,40,3,3,1,0,67,FT
32614,Procurement,region_26,Bachelor's,f,sourcing,1,33,5,7,1,0,68,FT
68526,Sales & Marketing,region_16,Bachelor's,f,sourcing,2,34,3,7,0,0,52,FT
33671,Sales & Marketing,region_2,Master's & above,f,sourcing,1,38,3,9,1,0,46,FT
39469,R&D,region_7,Bachelor's,m,sourcing,1,35,5,7,1,0,84,FT
29569,Operations,region_13,Master's & above,f,other,1,40,4,13,0,0,64,FT
15373,Analytics,region_29,Bachelor's,m,sourcing,1,32,1,6,0,0,82,FT
21263,Analytics,region_8,Bachelor's,m,sourcing,1,32,5,3,1,0,86,FT
4539,Legal,region_27,Bachelor's,m,other,1,27,,1,1,0,57,FT
4713,Procurement,region_15,Bachelor's,f,sourcing,1,34,3,9,1,0,64,FT
68677,Technology,region_17,Master's & above,m,other,1,37,3,4,0,0,80,FT
5958,R&D,region_4,Master's & above,m,sourcing,1,37,3,7,1,0,89,FT
8948,HR,region_5,Master's & above,m,sourcing,1,37,3,3,0,0,57,FT
55740,Technology,region_13,Bachelor's,f,sourcing,1,34,3,4,0,0,79,FT
24589,Procurement,region_2,Bachelor's,m,sourcing,1,52,5,7,1,0,70,FT
74741,Sales & Marketing,region_31,Bachelor's,f,sourcing,1,27,5,3,0,0,48,FT
11058,Legal,region_30,Bachelor's,m,sourcing,1,28,5,4,1,0,57,FT
10921,Analytics,region_22,Bachelor's,m,sourcing,3,33,5,7,1,0,88,FT
44186,Procurement,region_22,Bachelor's,m,other,1,57,5,15,1,0,72,FT
6998,Sales & Marketing,region_29,Bachelor's,m,other,1,34,1,5,0,0,50,FT
30793,Operations,region_6,Bachelor's,f,sourcing,1,32,4,4,1,0,58,FT
28639,Sales & Marketing,region_16,Bachelor's,f,sourcing,1,31,4,6,0,0,48,FT
32521,Finance,region_2,Bachelor's,m,sourcing,1,26,3,2,1,0,58,FT
35316,Operations,region_32,Bachelor's,m,other,1,39,3,5,0,0,59,FT
28785,Procurement,region_2,Bachelor's,m,sourcing,2,36,3,10,0,0,69,FT
23607,R&D,region_22,Bachelor's,m,other,4,36,4,5,0,0,84,FT
38151,Technology,region_16,Master's & above,m,other,1,49,5,16,1,0,79,PT
61639,Sales & Marketing,region_2,Bachelor's,m,other,2,30,2,3,0,0,46,PT
12657,Procurement,region_2,Bachelor's,f,other,2,46,3,6,0,0,73,PT
36122,Procurement,region_17,Master's & above,m,other,1,43,3,13,0,0,70,PT
43819,Sales & Marketing,region_31,Bachelor's,f,sourcing,1,26,1,2,0,0,50,PT
4321,Technology,region_22,Master's & above,f,sourcing,1,41,3,3,1,0,80,PT
22097,Operations,region_2,Bachelor's,f,sourcing,1,45,5,12,1,0,58,PT
67838,HR,region_17,Bachelor's,f,other,1,33,3,2,0,0,53,PT
11301,Operations,region_23,Bachelor's,f,other,1,42,4,10,0,0,59,PT
49138,Sales & Marketing,region_2,Bachelor's,m,other,1,57,1,7,0,0,44,PT
77201,Analytics,region_2,Bachelor's,m,sourcing,1,35,4,3,1,0,86,PT
50372,Procurement,region_2,Master's & above,f,other,1,44,3,8,0,0,71,PT
11699,Operations,region_22,Master's & above,m,other,2,39,3,5,1,0,53,PT
13191,Analytics,region_26,Master's & above,m,other,1,38,5,2,1,0,86,PT
38819,Technology,region_2,Bachelor's,m,sourcing,1,39,4,10,1,0,75,PT
60913,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,52,4,18,0,0,49,PT
35232,Sales & Marketing,region_33,Master's & above,m,sourcing,1,36,3,4,0,0,49,PT
